1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
4805,Nab Investments Ltd,18 Warwood Rd,,,M9B 5B3,,2022-10-20,,,2023-10-12 10:30:08,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4806,6453 Holdings Inc,1595 East Pender St,Vancouver,BC,V5L 1V6more info: mi.pdf,,2022-10-20,,,2023-10-12 10:30:08,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4816,First Avenue Investment Counsel,"77 King St W, Ste 4230",Toronto,Ontario,M5K 1E7,647-933-0069,2022-09-16,,,2023-10-12 10:30:08,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4823,ILO Investments Inc,"701 Rossland Rd E, Unit 356",,,L1N 9K3,,2022-07-21,,,2023-10-12 10:30:08,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4831,Carjack Holdings Inc,730 Wharncliffe Rd S,London,Ontario,N6G 2V3,519-686-7282,2022-07-04,,,2023-10-12 10:30:08,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4832,Jos Piquette Holdings Inc,6381 Radison Way,,,K1C 2Z9,,2022-06-30,,,2023-10-12 10:30:08,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4840,Stanlarel SLE Investments Inc,"151 Bay St, Ste 807",,,K1R 7T2,,2022-04-29,,,2023-10-12 10:30:08,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4842,318-356 Queen West Holdings Ltd,"2 Carlton St, Ste 909",,,M5B 1J3,,2022-04-27,,,2023-10-12 10:30:08,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4848,King Weber Kitchener Holdings Inc,"242 Main St E, Ste 200",Hamilton,Ontario,L8N 1H5,,2022-03-15,,,2023-10-12 10:30:09,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4852,JIB Investments Inc,261 Nepahwin Ave,Sudbury,Ontario,P3E 2H5,705-523-6282,2022-03-01,,,2023-10-12 10:30:09,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4853,Haon Holding Corporation (Toronto),,,,M4S 0A7,,2022-03-01,,,2023-10-12 10:30:09,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4854,Glentree Investments Ltd,54 Wakefield Cres,,,M1W 2C2,,2022-02-28,,,2023-10-12 10:30:09,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4858,Europro (DTW) Holdings Inc,812 Lawrence Ave W,Toronto,Ontario,M6A 0B5,416-638-9666,2022-02-01,,,2023-10-12 10:30:09,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4861,MMR Group Holdings Ltd,"2928 29th St, Ste 201",Vernon,BC,V1T 5A6,,2022-01-20,,,2023-10-12 10:30:09,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4863,Grand Paris Investments Inc,385 Donald Campbell Ave,Milton,Ontario,L9T 1C1,905-878-6496,2022-01-20,,,2023-10-12 10:30:09,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4876,Jamie Mitges Holdings Ltd,321 Edenwood Place,,,N2T 2S2,,2023-05-31,,,2023-10-12 10:30:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4884,Mantis Holdings Ltd,471 Poplar Ave,Ajax,Ontario,L1S 1E7,905-239-1336,2023-05-08,,,2023-10-12 10:30:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4889,10594 Yonge Street Holdings Ltd,77 King St W,Toronto,Ontario,M5K 1G8,,2023-03-21,,,2023-10-12 10:30:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4897,Claude E Dubrick Investments Ltd,,,,N2J 2W1,,2023-01-31,,,2023-10-12 10:30:10,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4905,Mr G Investments Ltd,22 Pioneer Tower Cres,,,N2P 1L2,,2022-11-30,,,2023-10-12 10:30:11,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4937,Are Holdings Inc,"178 James St N, Unit 3",,,L8R 2L1,,2022-11-21,,,2023-10-12 10:30:12,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4947,Palm Holdings Canada Inc,"70 University Ave, Ste 370",Toronto,Ontario,M5J 2M4,416-477-7256,2022-07-13,,,2023-10-12 10:30:12,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4954,139 Washburn Dr Holdings Ltd,139 Washburn Dr,Kitchener,Ontario,N2R 1S1,,2023-09-15,,,2023-10-12 10:30:13,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4998,Shakib Holdings Ltd,"50 Acadia Ave, Ste 307",Markham,Ontario,L3R 0B3,,2023-06-27,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
4999,Jamali Moallem Holding Corp,3280 Yonge St,Toronto,Ontario,M4N 2L6,,2023-06-27,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5008,20 Lesmill Holdings Inc,"1220 Yonge St, Ste 400",,,M4T 1W1,,2023-06-09,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5029,DAB Investments Corp,"201 County Court Blvd, Ste 200",Toronto,Ontario,L6W 4L2,,2023-05-19,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5031,Consolidated 168 TL Investments Inc,278 Friel St,Ottawa,Ontario,K1N 7W1,,2023-05-18,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5043,The Farmhouse Holdings Inc,64 Golden Ave,Toronto,Ontario,M6R 2J4,,2023-05-08,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5048,Kalbfleisch Holdings Inc,554 Burlington Ave,,,L7S 1S1,,2023-05-04,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5049,Penncapital Holdings Inc,"342 Townline Rd, Ste 202",,,L0S 1J0,,2023-05-03,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5053,Garwal Holdings Ltd,161 Bartley Dr,Toronto,Ontario,M4A 1E6,,2023-05-01,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5054,Menon-Abreau Holdings Inc,53 Burnhamthorpe Cres,Etobicoke,Ontario,M9A 1G6,647-340-6265,2023-05-01,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5063,Millennium Harbour Investment Group Inc,"1100 South Service Rd, Unit 111",Stoney Creek,Ontario,L8E 0C5,,2023-03-29,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5066,Axim Investment Corp,45 Scarlett Rd,,,M6N 4J8,,2023-03-27,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5067,Magico Investments Ltd,262 Avenue Rd,Toronto,Ontario,M4V 2G7,,2023-03-27,,,2023-10-12 10:30:14,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5073,Hellenbeck Investments Inc,2770 Coventry Rd,,,L6H 6R1,,2023-02-15,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5085,New Era Investments Inc,"7171 Goreway Dr, Unit 4",Mississauga,Ontario,L4T 2T5more info: mi.pdf,,2023-01-31,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5087,Johannes Ziebarth Holdings Inc,890 Boyd Ave,Ottawa,Ontario,K2A 2E3,,2023-01-19,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5090,McWilmot Holdings Inc,20 Amanda St,Orangeville,Ontario,L9W 2K2,,2023-01-19,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5094,Winyan Investment Ltd,3121 Kennedy Rd,Scarborough,Ontario,M1V 4Y1more info: mi.pdf,,2023-01-18,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5097,Kingstown Investment Inc,816 Apple Down Dr,,,K7P 1C8,,2023-01-18,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5098,Kenlar Investments Inc,692 McKay St,Kingston,Ontario,K7M 7G2,,2023-01-18,patryinc.com,,2024-06-04 13:12:51,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5105,Farhi Holdings Corp,"620 Richmond St, Ste 201",London,Ontario,N6A 5J9,519-645-6666,2023-01-06,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5119,Pelle Real Estate Holdings Inc,725 Westney Rd S,Ajax,Ontario,L1S 2G6,,2022-11-24,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5120,James Henry Capital Corp,37 Rideau Terrace,,,K1M 2A2,,2022-11-14,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5122,Hyperion Holdings (Kingston) Ltd,,,,K9H 3R5,,2022-11-04,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5128,Dorval Medical Holdings Inc,"80 Richmond St W, Ste 700",Toronto,Ontario,M5H 2A4,416-364-5959,2022-11-01,,,2023-10-12 10:30:15,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5138,Mattbridge Investments,"20 Erb St W, Ste 1202",Waterloo,Ontario,N2L 1T2,519-883-1212,2022-10-13,,,2023-10-12 10:30:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5140,LS Bock Holdings Ltd,521 Kirkwood Dr,Sudbury,Ontario,P3E 6J5,,2022-10-06,,,2023-10-12 10:30:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5143,Valenti Holdings Inc,1318 River Rd,,,K4M 1B4,,2022-10-03,,,2023-10-12 10:30:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5146,Exitus Holdings Inc,2626 Argentia Rd,Mississauga,Ontario,L5N 5N2more info: mi.pdf,,2022-09-29,,,2023-10-12 10:30:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5154,Toth Z Real Estate Holdings Group Inc,"111 Main St W, Ste 302",North Bay,Ontario,P1B 2T6,,2022-08-05,,,2023-10-12 10:30:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5156,Affinity Investment Inc,827 Grey Adler Ct,Waterloo,Ontario,N2V 2P2,,2022-08-02,,,2023-10-12 10:30:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5163,733 Exeter Road Holdings Inc,,,,M9W 5Z9,,2022-07-13,,,2023-10-12 10:30:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5165,Toronto Life Financial Group,"439 Jevlan Dr, Ste 200",Woodbridge,Ontario,L4L 8A9,905-264-1910,2022-07-06,,,2023-10-12 10:30:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5166,Chancery Mendez Holdings (Canada) Ltd,,,,,,2022-07-04,,,2023-10-12 10:30:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5173,Ethical Holdings No 1 Inc,"261 Montreal Rd, Ste 301",,,K1L 8C7,,2022-06-28,,,2023-10-12 10:30:16,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5181,Schramek Holdings Inc,662 Westmount Rd W,,,N2M 1R8,,2022-05-19,,,2023-10-12 10:30:17,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5186,Fedlands Holdings Ltd,"515 Legget Dr, Ste 800",,,K2K 3G4,,2022-05-06,,,2023-10-12 10:30:17,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5187,1880 Holding Corp,1880 Florida Ave,Ottawa,Ontario,K1H 6Z2,613-748-0364,2022-05-06,,,2023-10-12 10:30:17,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5198,Cominar ON Real Estate Holdings Inc,"2820 Boul Laurier, Ste 850",Quebec,Quebec,G1V 0C1,418-681-8151,2022-03-01,,,2023-10-12 10:30:17,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5204,Dez Capital Corp,1100 - 25 Sheppard Ave E,Toronto,Ontario,M2N 6S6,416-519-9090,2022-02-01,,,2023-10-12 10:30:17,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5209,Mundi Holdings,302 Queen St S,Mississauga,Ontario,L5M 1M2,905-567-9300,2023-01-31,,,2023-10-12 10:30:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5211,Zentra Investments Ltd,279 Woolwich St,,,N1H 3V8,,2023-01-31,,,2023-10-12 10:30:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5212,Frisia Farms Land Holdings Ltd,7259 Wellington Rd 51,Ariss,Ontario,N0B 1B0,,2023-01-31,,,2023-10-12 10:30:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5216,Dobson Investments Ltd,337 Hywood Rd,,,K9K 2L3,,2023-01-31,,,2023-10-12 10:30:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5220,Tiroler Real Estate Investments Ltd,"3700 Steeles Ave W, Ste 800",,,L4L 8M9,,2023-01-31,,,2023-10-12 10:30:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5221,Tiroler Investments Ltd,"3700 Steeles Ave W, Ste 800",Vaughan,Ontario,L4L 8M9,,2023-01-31,,,2023-10-12 10:30:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5241,Laysar Investments Ltd,16 Twin Circle Ct,,,M2R 3L4,,2023-01-27,,,2023-10-12 10:30:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5261,SDPN Holdings Inc,894 Broadview Ave,Toronto,Ontario,M4K 2R1,,2023-01-25,,,2023-10-12 10:30:23,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5272,Di Poce Real Estate Holdings Ltd,,Brampton,Ontario,L6S 5Z6,905-793-0093,2023-01-23,,,2023-10-12 10:30:24,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5275,DKS Group Holdings Inc,390 Allenby Ct,Waterloo,Ontario,N2K 3J8,,2023-01-23,,,2023-10-12 10:30:24,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5278,Creek Edge Holdings Inc,"6570 Eighth Line, RR 1",,,N0B 1S0,,2023-01-23,,,2023-10-12 10:30:24,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5279,Glascott Holdings Inc,"8309 Wellington Rd 7, RR 1",Moorefield,Ontario,N0G 2K0,,2023-01-23,,,2023-10-12 10:30:24,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5283,Tuti Investments Ltd,45 Tidewater Way,Lion&#039;s Bay,British Columbia,V0N 2E0,,2023-01-20,,,2023-10-12 10:30:24,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5316,Anasec Holdings Ltd,40 Klein&#039;s Cres,,,L0J 1C0,,2023-01-17,,,2023-10-12 10:30:24,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5323,McClary Holdings Inc,14037 Medway Rd,Arva,Ontario,N0M 1C0,,2023-01-16,,,2023-10-12 10:30:24,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5326,Simmerle Holdings Inc,12 Cobham Cres,,,M4A 1V6,,2023-01-16,,,2023-10-12 10:30:24,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5333,Baker Investments Ltd,615 Pelissier St,Windsor,Ontario,N9A 4L4,519-253-7219,2023-01-16,,,2023-10-12 10:30:25,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5352,Kevin Miani Holdings Inc,1754 Gore Rd,London,Ontario,N5W 6B8,,2023-01-13,,,2023-10-12 10:30:25,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5366,Abel Capital Inc,,Toronto,Ontario,M2N 5Y7,416-304-9089,2023-01-11,,,2023-10-12 10:30:25,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5390,Oudman Investments Inc,13 Roseview Cres,,,N0B 1E0,,2023-01-06,,,2023-10-12 10:30:25,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5391,Ma Stubbe Holdings Inc,32 1/2 Centre St,Norwich,Ontario,N0J 1P0,,2023-01-06,,,2023-10-12 10:30:25,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5401,Leb Capital Corp,80 Ridge Hill Dr,Toronto,Ontario,M6C 2J8,,2023-01-04,,,2023-10-12 10:30:26,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5419,"ARE-Canada No 5 Holdings, ULC",26 North Euclid Ave,Pasadena,CA,USA - 91101,,2023-01-30,,,2023-10-12 10:30:26,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5427,Strathallen Capital Corp,"2 Bloor St W, Ste 1001",Toronto,Ontario,M4W 3E2,416-922-5553,2023-01-24,strathallen.com,,2023-12-09 16:46:17,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5430,RJM56 Holdings Inc,360 Evans Ave,,,M8Z 1K2,,2023-01-20,,,2023-10-12 10:30:26,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5437,Purewood Investments Inc,,Mississauga,Ontario,L4W 4J9,,2023-01-18,,,2023-10-12 10:30:26,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5442,Milestone International Investment,"3100 Steeles Ave E, Unit 802",,,L3R 8T3,,2023-01-18,,,2023-10-12 10:30:26,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5454,3412-8 Line Investment Corp,"28 South Unionville Ave, Ste 2080",,,L3R 4P9,,2023-01-10,,,2023-10-12 10:30:26,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5465,Norcon Holdings Ltd,100 Guided Ct,,,M9V 4K6,,2023-01-03,,,2023-10-12 10:30:27,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5471,FIP Ontario Investments ULC,"2425 E Camelback Rd, Ste 700",Phoenix,AZ,USA - 85016-4220,,2023-01-03,,,2023-10-12 10:30:27,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5478,Essex Farmland Holdings GP Inc,,Toronto,Ontario,M5J 2L7,,2023-03-31,,,2023-10-12 10:30:28,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5484,Vinfab Investments Inc,,Toronto,Ontario,M9L 0A3,,2023-03-30,,,2023-10-12 10:30:28,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5513,Margo S Durbin Holdings Inc,756A Queen St E,Toronto,Ontario,M4M 1H4,,2023-03-31,,,2023-10-12 10:30:32,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5524,PeltCanada Holdings Ltd,"2187 Huron Church Rd, Unit 304A",Windsor,Ontario,N9C 2L8,,2023-03-28,,,2023-10-12 10:30:32,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5543,Fengate Capital Management,"2275 Upper Middle Rd E, Ste 700",Oakville,Ontario,L6H 0C3,416-488-4184,2023-03-20,,,2023-10-12 10:30:32,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5544,Killam Investments Inc,"3700 Kempt Rd, Ste 100",Halifax,Nova Scotia,B3K 4X8,866-453-8900,2023-03-17,,,2023-10-12 10:30:32,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5557,Bartonellis Holdings Ltd,1236 Barton St E,,,L8H 2V8,,2023-03-15,,,2023-10-12 10:30:32,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5564,Gedasa Investments Inc,"216 Chrislea Rd, Ste 502",Woodbridge,Ontario,L4L 8S5,,2023-03-09,,,2023-10-12 10:30:32,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5566,Gord Digings Holdings Inc,,,,M9B 1B4,,2023-03-09,,,2023-10-12 10:30:32,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5583,Nirtag Holdings Ltd,"2100 Matheson Blvd E, Ste 200",Mississauga,Ontario,L4W 5E1,,2023-03-01,,,2023-10-12 10:30:32,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5595,Cecchini Holdings Inc,"200 Edgeley Blvd, Unit 27",Concord,Ontario,L4K 3Y8,905-738-4800,2023-03-01,,,2023-10-12 10:30:32,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5600,HS4 Investments Inc,"9300 Goreway Dr, Unit 201",,,L6P 4N1,,2023-02-28,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5610,Ro &amp; Ko Holding Inc,7 Gana Ct,,,,,2023-02-23,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5611,Toyuhui Holding Ltd,"3600 Highway 7, Unit 1611",Woodbridge,Ontario,L4L 0G7,,2023-02-23,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5612,Freshway Investments Inc,401 Bowes Rd,,,L4K 1J5,,2023-02-23,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5613,Boidayr Investment Inc,401 Bowes Rd,Concord,Ontario,L4K 1J5,,2023-02-23,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5623,JRJ Frontier Holdings Inc,10 Jutland Rd,,,M8Z 2H1,,2023-02-21,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5624,10 &amp; 12 Jutland Holdings Inc,28 Jutland Rd,Toronto,Ontario,M8Z 2G9,,2023-02-21,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5645,Lorwood Holdings Inc,"3100 Rutherford Rd, Ste 402",Concord,Ontario,L4K 0G6,905-879-1591,2023-02-10,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5647,Holyrood Holdings Ltd,323 Lafontaine Rd E,,,L9M 0H1,,2023-02-09,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5653,Schramek Holdings Inc,41 River Rd E,,,N2B 2G3,,2023-02-07,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5659,Decade Capital Corp,"1806 Avenue Rd, Ste 2",Toronto,Ontario,M5M 3Z1,416-781-0623,2023-02-06,,,2023-10-12 10:30:33,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5666,Upper Jarvis Holdings Inc,240 O&#039;Connor Dr,,,M4J 2T4,,2023-02-01,,,2023-10-12 10:30:34,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5679,TO Holdings &amp; Investments Ltd,169 Whitwell Dr,Brampton,Ontario,L6P 1L1,,2023-01-31,,,2023-10-12 10:30:34,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5692,Donlin Holdings Inc,12 Pine Cres,Toronto,Ontario,M4E 1L2,416-698-3059,2023-01-24,,,2023-10-12 10:30:34,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5696,Nilu Holdings Inc,406 Union Blvd,Kitchener,Ontario,N2M 2T4,,2023-01-19,,,2023-10-12 10:30:34,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5697,Nurock Investments Ltd,64 Shaft Rd,,,M9W 4M2,,2023-01-19,,,2023-10-12 10:30:34,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5711,603 Millcroft Holdings Inc,"100 King St W, Ste 3400",Toronto,Ontario,M5X 1A4,,2023-01-13,,,2023-10-12 10:30:34,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5732,52 Scarsdale Holding Inc,"1700 Avenue Rd, Unit 406",Toronto,Ontario,M5M 0B3more info: mi.pdf,,2023-05-30,,,2023-10-12 10:30:35,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5734,Mondolioni Holdings Inc,164 Carwood Ave,,,N2G 3B9,,2023-05-29,,,2023-10-12 10:30:35,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5735,84 A Holdings Ltd,18 Thornbank Rd,Thornhill,Ontario,L4J 2A2more info: mi.pdf,905-882-4996,2023-05-29,expressgroup.ca,,2024-04-16 14:48:47,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5736,Krez Holdings Inc,13 Maple Ave N,,,L5H 2E9,,2023-05-29,,,2023-10-12 10:30:35,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5738,Jim Frisby Holdings Ltd,"485 Richmond Rd, Ste 810",Ottawa,Ontario,K2A 3W9,,2023-05-26,,,2023-10-12 10:30:35,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5743,Techpro Holdings Inc,"1060 Meyerside Dr, Stes 7 &amp;amp; 8",Mississauga,Ontario,L5T 1J4,,2023-05-25,,,2023-10-12 10:30:35,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
5745,Diazo Investments Ltd,70 Lytton Blvd,,,L4B 3H4,,2023-05-23,,,2023-10-12 10:30:35,'2023-10-30 12:42:37'),investment,investment,0,1,0,0,0,0,0,0,0
